"Ano","Trimestre","UF","V1022","V2007","V2009","V2010","VD2003","VD3005","VD4016"
"2021","1","São Paulo","Urbana","Homem",40,"Amarela",4,"16 anos ou mais de estudo",6500
"2021","1","Minas Gerais","Urbana","Homem",51,"Parda",2,"9 anos de estudo",1045
"2021","1","Rio de Janeiro","Urbana","Mulher",64,"Branca",2,"5 anos de estudo",NA
"2021","1","Minas Gerais","Urbana","Homem",64,"Branca",1,"16 anos ou mais de estudo",7000
"2021","1","Ceará","Rural","Homem",32,"Parda",4,"12 anos de estudo",50
"2021","1","Alagoas","Rural","Mulher",44,"Parda",3,"2 anos de estudo",NA
"2021","1","São Paulo","Urbana","Homem",75,"Branca",3,"5 anos de estudo",NA
"2021","1","Pernambuco","Urbana","Homem",36,"Parda",3,"16 anos ou mais de estudo",1100
"2021","1","Mato Grosso","Urbana","Homem",13,"Branca",2,"7 anos de estudo",NA
"2021","1","Maranhão","Urbana","Mulher",55,"Parda",3,"4 anos de estudo",3000
"2021","1","Sergipe","Urbana","Mulher",73,"Parda",1,"1 ano de estudo",NA
"2021","1","Rio de Janeiro","Rural","Mulher",69,"Branca",2,"4 anos de estudo",NA
"2021","1","São Paulo","Urbana","Mulher",81,"Parda",1,"4 anos de estudo",NA
"2021","1","Alagoas","Urbana","Homem",30,"Parda",4,"12 anos de estudo",1100
"2021","1","Rio Grande do Norte","Rural","Mulher",53,"Parda",4,"4 anos de estudo",NA
"2021","1","Rio Grande do Sul","Rural","Homem",7,"Branca",3,"1 ano de estudo",NA
"2021","1","Rio Grande do Sul","Rural","Homem",27,"Branca",3,"9 anos de estudo",1613
"2021","1","Ceará","Rural","Homem",18,"Branca",3,"10 anos de estudo",1000
"2021","1","Rio de Janeiro","Urbana","Mulher",33,"Branca",2,"16 anos ou mais de estudo",NA
"2021","1","Mato Grosso do Sul","Rural","Homem",35,"Branca",1,"12 anos de estudo",800
"2021","1","Paraná","Urbana","Homem",54,"Branca",1,"3 anos de estudo",NA
"2021","1","Ceará","Urbana","Homem",32,"Parda",2,"12 anos de estudo",400
"2021","1","Bahia","Urbana","Homem",13,"Parda",6,"5 anos de estudo",NA
"2021","1","Rio Grande do Norte","Urbana","Homem",2,"Branca",4,NA,NA
"2021","1","Minas Gerais","Urbana","Mulher",12,"Branca",4,"7 anos de estudo",NA
"2021","1","Minas Gerais","Rural","Mulher",15,"Parda",6,"8 anos de estudo",NA
"2021","1","Goiás","Urbana","Homem",7,"Branca",6,"Sem instrução e menos de 1 ano de estudo",NA
"2021","1","Acre","Urbana","Mulher",4,"Parda",4,NA,NA
"2021","1","Maranhão","Rural","Mulher",45,"Parda",4,"9 anos de estudo",500
"2021","1","Rio Grande do Sul","Urbana","Homem",62,"Branca",2,"15 anos de estudo",2500
"2021","1","Minas Gerais","Urbana","Mulher",23,"Branca",5,"16 anos ou mais de estudo",NA
"2021","1","Mato Grosso","Rural","Homem",32,"Parda",3,"8 anos de estudo",2000
"2021","1","Rio Grande do Sul","Rural","Homem",30,"Parda",4,"11 anos de estudo",1500
"2021","1","São Paulo","Urbana","Mulher",36,"Branca",4,"16 anos ou mais de estudo",4500
"2021","1","Paraná","Urbana","Homem",44,"Parda",3,"12 anos de estudo",2400
"2021","1","Paraná","Urbana","Mulher",58,"Branca",2,"1 ano de estudo",NA
"2021","1","Santa Catarina","Urbana","Mulher",79,"Branca",2,"2 anos de estudo",NA
"2021","1","Pará","Urbana","Homem",4,"Preta",5,NA,NA
"2021","1","Minas Gerais","Rural","Mulher",61,"Branca",2,"5 anos de estudo",NA
"2021","1","Minas Gerais","Rural","Homem",58,"Parda",3,"Sem instrução e menos de 1 ano de estudo",NA
"2021","1","Roraima","Urbana","Mulher",9,"Parda",4,"2 anos de estudo",NA
"2021","1","Minas Gerais","Urbana","Homem",45,"Preta",3,"16 anos ou mais de estudo",2000
"2021","1","Rio de Janeiro","Urbana","Mulher",61,"Branca",2,"12 anos de estudo",NA
"2021","1","São Paulo","Urbana","Mulher",77,"Branca",3,"5 anos de estudo",NA
"2021","1","Rio de Janeiro","Urbana","Mulher",33,"Parda",3,"16 anos ou mais de estudo",1900
"2021","1","Minas Gerais","Urbana","Homem",2,"Branca",3,NA,NA
"2021","1","Bahia","Rural","Mulher",10,"Preta",7,"3 anos de estudo",NA
"2021","1","Santa Catarina","Urbana","Homem",81,"Branca",2,"4 anos de estudo",NA
"2021","1","Bahia","Urbana","Homem",22,"Parda",4,"5 anos de estudo",400
"2021","1","Pernambuco","Urbana","Homem",59,"Preta",6,"12 anos de estudo",1700
"2021","1","Mato Grosso","Rural","Homem",6,"Parda",4,"Sem instrução e menos de 1 ano de estudo",NA
"2021","1","São Paulo","Urbana","Homem",61,"Parda",2,"9 anos de estudo",2000
"2021","1","Pará","Urbana","Homem",11,"Parda",7,"5 anos de estudo",NA
"2021","1","Alagoas","Urbana","Mulher",59,"Parda",2,"9 anos de estudo",NA
"2021","1","Rio de Janeiro","Urbana","Homem",42,"Parda",4,"12 anos de estudo",NA
"2021","1","Rio Grande do Sul","Urbana","Homem",60,"Branca",1,"6 anos de estudo",NA
"2021","1","Espírito Santo","Urbana","Homem",42,"Branca",4,"16 anos ou mais de estudo",3600
"2021","1","São Paulo","Urbana","Mulher",45,"Parda",2,"16 anos ou mais de estudo",4500
"2021","1","Amapá","Urbana","Mulher",7,"Parda",5,"1 ano de estudo",NA
"2021","1","São Paulo","Urbana","Homem",61,"Branca",3,"12 anos de estudo",NA
"2021","1","Ceará","Urbana","Mulher",51,"Branca",4,"9 anos de estudo",NA
"2021","1","Alagoas","Urbana","Homem",20,"Parda",4,"8 anos de estudo",NA
"2021","1","Ceará","Urbana","Homem",11,"Parda",4,"6 anos de estudo",NA
"2021","1","Minas Gerais","Rural","Homem",44,"Branca",2,"9 anos de estudo",1500
"2021","1","Espírito Santo","Urbana","Mulher",65,"Branca",5,"15 anos de estudo",NA
"2021","1","Maranhão","Rural","Mulher",25,"Branca",4,"12 anos de estudo",NA
"2021","1","Rio Grande do Sul","Rural","Mulher",65,"Branca",4,"6 anos de estudo",2500
"2021","1","Rio de Janeiro","Urbana","Mulher",40,"Parda",4,"13 anos de estudo",NA
"2021","1","Bahia","Urbana","Homem",45,"Parda",5,"6 anos de estudo",1100
"2021","1","Amapá","Urbana","Homem",31,"Preta",4,"12 anos de estudo",1100
"2021","1","Goiás","Urbana","Mulher",29,"Parda",5,"7 anos de estudo",NA
"2021","1","Paraná","Urbana","Homem",8,"Branca",4,"2 anos de estudo",NA
"2021","1","Amazonas","Urbana","Homem",46,"Branca",3,"9 anos de estudo",1500
"2021","1","Maranhão","Rural","Mulher",57,"Parda",2,"7 anos de estudo",300
"2021","1","Ceará","Urbana","Mulher",38,"Parda",3,"16 anos ou mais de estudo",NA
"2021","1","Bahia","Rural","Mulher",15,"Preta",3,"8 anos de estudo",NA
"2021","1","Amazonas","Rural","Mulher",32,"Parda",3,"12 anos de estudo",NA
"2021","1","Maranhão","Urbana","Homem",69,"Parda",3,"3 anos de estudo",NA
"2021","1","Ceará","Urbana","Homem",33,"Branca",6,"12 anos de estudo",1000
"2021","1","Goiás","Urbana","Homem",58,"Parda",3,"16 anos ou mais de estudo",7000
"2021","1","Santa Catarina","Rural","Homem",66,"Branca",2,"5 anos de estudo",1000
